fit_key,root,root_label,rho,arm,gamma_coefficient,gamma_exponent,gamma,mse,rmse,work,path
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,8,-1,0.8,0.157802,0.397243,1.41807,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,2,-1,0.2,0.168396,0.410361,0.13019,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,6,-1,0.6000000000000001,0.160702,0.400876,0.89747,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,9,-1,0.9,0.156519,0.395625,1.69871,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,3,-1,0.30000000000000004,0.166169,0.407638,0.27353,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,4,-1,0.4,0.164165,0.405172,0.45412,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,7,-1,0.7000000000000001,0.139945,0.374092,1.07111,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,5,-1,0.5,0.143029,0.378192,0.52101,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,1,-1,0.1,0.148684,0.385596,0.02061,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,8,-1,0.8,0.138274,0.371852,1.44476,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,2,-1,0.2,0.147283,0.383775,0.08195,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,6,-1,0.6000000000000001,0.141526,0.3762,0.76571,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,9,-1,0.9,0.136516,0.369481,1.89132,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,3,-1,0.30000000000000004,0.145886,0.38195,0.18421,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,4,-1,0.4,0.144475,0.380099,0.32924,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_3
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,7,-1,0.7000000000000001,0.147556,0.38413,0.64015,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,5,-1,0.5,0.149568,0.38674,0.33418,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,1,-1,0.1,0.153765,0.392129,0.014,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,8,-1,0.8,0.146571,0.382845,0.82676,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,2,-1,0.2,0.152694,0.390761,0.05535,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,6,-1,0.6000000000000001,0.148554,0.385428,0.47571,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,9,-1,0.9,0.145599,0.381574,1.03487,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,3,-1,0.30000000000000004,0.151637,0.389407,0.12312,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,RW-BV,4,-1,0.4,0.150595,0.388066,0.21636,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,7,-1,0.7000000000000001,0.002676,0.05173,0.01581,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,5,-1,0.5,0.002717,0.052127,0.00822,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,1,-1,0.1,0.002803,0.052942,0.00034,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,8,-1,0.8,0.002656,0.051535,0.02044,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,2,-1,0.2,0.002781,0.052736,0.00135,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,6,-1,0.6000000000000001,0.002697,0.051928,0.01172,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,9,-1,0.9,0.002636,0.051341,0.02562,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1,gamma=-1 sweep,0.01,BV-RW,3,-1,0.30000000000000004,0.00276,0.052531,0.00301,figure_scripts/kinetic_simulation/_fits_peptide_calibration_gamma_m1/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2
